#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
10.2530515000002    3.99955777747932e-05    2.38919679480477e-16    1.16382097481808e-15    1.00515295156557e-17    7.13528398843e-06    4.7130861764636e-05
10.6066050000002    3.92244775930073e-05    8.04619054707021e-17    4.54525739687324e-16    1.41717120991625e-17    1.42774581956949e-07    3.93672521755134e-05
10.9601585000002    3.29089057260269e-05    2.20871260615382e-16    2.04026411455587e-16    8.92125387670126e-17    1.89911429742316e-08    3.29278968695152e-05
11.3137120000003    2.51761829555193e-05    1.15126721626679e-16    2.14077388125085e-15    8.23867111534574e-18    2.76597012770558e-06    2.7942153085489e-05
11.6672655000003    8.72940237864712e-06    3.03634351193065e-15    1.87253368886085e-16    2.78048812478137e-17    1.63627053121132e-05    2.50921076940117e-05
12.0208190000003    6.33759016181205e-07    2.86802085991329e-15    4.18965379827282e-16    2.18021345341479e-17    2.405472420533e-05    2.468848322482e-05
12.3743725000003    1.38946524994868e-05    1.37753328642047e-15    1.10425688698126e-15    1.80545028104679e-17    9.68960824678225e-06    2.35842607487689e-05
12.7279260000003    1.98234131007792e-05    1.00499023132598e-15    1.38472094085125e-16    3.20813165115124e-17    8.66644270184742e-07    2.06900573721395e-05
13.0814795000003    1.77700291800382e-05    5.56185093110829e-17    4.59405224912209e-16    5.02091897636976e-17    2.1504700755479e-10    1.7770244227611e-05
13.4350330000004    1.51386240232851e-05    1.98054041884229e-15    2.13828623522528e-16    1.26269642694817e-16    2.198281958642e-07    1.535845222147e-05
13.7885865000004    9.59579794953726e-06    3.47407525939997e-15    8.5104743846043e-16    4.68226630453084e-17    3.96712774812813e-06    1.35629257020373e-05
14.1421400000004    9.39135183200354e-07    4.0593706280017e-15    1.04847088119861e-15    3.71719223183721e-17    1.19374352162326e-05    1.2876570404578e-05
14.4956935000004    3.05237958863724e-06    3.28074620860068e-15    1.33946147160749e-15    3.24267989893945e-17    9.70976479981321e-06    1.27621443931031e-05
14.8492470000004    9.72340847675369e-06    1.87501711715799e-16    2.71617649034202e-15    4.35009723308947e-18    2.09519986107481e-06    1.18186083407365e-05
15.2028005000004    1.03617994082465e-05    9.63518133084782e-17    1.03659302772293e-15    8.77244140658173e-18    5.47706234889731e-08    1.04165700328772e-05
15.5563540000004    9.15404958753469e-06    3.56942304784837e-16    5.28665880827039e-16    2.25609024715656e-16    2.69630038767582e-09    9.15674588903358e-06
15.9099075000005    7.44728979129579e-06    2.77703622161465e-16    5.55208852515197e-15    5.33675968476331e-18    6.65369587483597e-07    8.11265938461451e-06
16.2634610000004    2.99244772024142e-06    7.04431325266723e-15    1.17192729214494e-15    8.69298369850299e-17    4.46512438054734e-06    7.45757210909193e-06
16.6170145000003    7.12921638640494e-08    5.66589317125347e-15    3.2672113577354e-15    5.60743220193438e-17    7.27329776340274e-06    7.34458993625597e-06
16.9705680000003    3.89346029224729e-06    2.04341186719181e-15    5.02569733881508e-15    3.30257710984076e-17    3.24291969566975e-06    7.13637999501918e-06
17.3241215000002    6.16424223154005e-06    3.34178890992035e-15    2.08873547069193e-16    1.2193582803934e-16    3.31133388566975e-07    6.49537562377962e-06
17.6776750000001    5.79562352580078e-06    1.29674643663534e-16    1.510014499807e-15    1.340394203898e-16    2.49940282306199e-10    5.79587346785681e-06
18.0312285    5.13080111940527e-06    5.95806012778523e-15    3.54706253947939e-16    5.41239650044526e-16    5.63063285234474e-08    5.18710745478272e-06
18.384782    3.48973208232538e-06    1.28975295661762e-14    9.2767161750804e-16    2.37551347589611e-16    1.21693296068087e-06    4.706665057069e-06
18.7383354999999    4.6971346200745e-07    9.14406566519669e-15    8.18182976096073e-15    1.06547035090584e-16    4.03201737313487e-06    4.50173085257477e-06
19.0918889999998    8.84885810232563e-07    7.14506025235322e-15    9.22985906522341e-15    8.72536104164864e-17    3.5904131269351e-06    4.47529895362984e-06
19.4454424999997    3.38288619886104e-06    1.30758050543303e-15    9.1743032630346e-15    1.75134641178967e-17    8.52962656669927e-07    4.23584886603037e-06
19.7989959999997    3.8178508236464e-06    4.23496365320504e-16    3.80675068973195e-15    2.96116132845746e-17    2.74033290667884e-08    3.84525415697304e-06
20.1525494999996    3.47601595704806e-06    9.62929837479855e-16    2.14166187869462e-15    9.32210919138828e-16    5.02890484871005e-10    3.47651885156973e-06
20.5061029999995    2.93972747959954e-06    2.23699942400471e-15    2.12317286607003e-14    5.58130831627701e-17    2.18710750580427e-07    3.15843825370451e-06
20.8596564999994    1.31124445213058e-06    2.15737171734684e-14    1.13587122041762e-14    3.26520477496602e-16    1.63459233697037e-06    2.9458368223599e-06
21.2132099999994    6.43616476965954e-09    1.3047070312736e-14    2.43307739398172e-14    1.5564232091604e-16    2.89666414244278e-06    2.90310034474592e-06
21.5667634999993    1.44225434748063e-06    3.29902507567016e-15    2.70496984034466e-14    6.31110600359757e-17    1.40432488067381e-06    2.84657925856627e-06
21.9203169999992    2.4874741950987e-06    1.52029337413278e-14    1.21613801479791e-15    6.10556263879327e-16    1.59963964686471e-07    2.6474381768148e-06
22.2738704999991    2.41702321629739e-06    5.23500567463494e-16    7.08670403863136e-15    5.31154260541055e-16    2.56274820744966e-10    2.41727949925949e-06
22.6274239999991    2.1919084795119e-06    2.51779809649682e-14    7.71305554826339e-16    2.94782550075306e-15    1.8319660664949e-08    2.21022816907396e-06
22.980977499999    1.56949797829874e-06    6.09974624137934e-14    1.26572314171931e-15    1.36397475044684e-15    4.70788699193881e-07    2.04028674111978e-06
23.3345309999989    2.64877742758159e-07    2.16972788916336e-14    6.11483353557035e-14    2.97191784722196e-16    1.69658235320274e-06    1.9614601791037e-06
23.6880844999988    3.18948700041341e-07    1.55091566696402e-14    6.47981981302742e-14    2.18434780109546e-16    1.63379036940516e-06    1.95273914997229e-06
24.0416379999988    1.45127562951712e-06    1.37045003221302e-14    3.85324162374053e-14    2.32509827969716e-16    4.21782942080445e-07    1.87305862406699e-06
24.3951914999987    1.71633635661797e-06    3.11082512760389e-15    1.8546894326435e-14    2.34202052358857e-16    1.61219037943503e-08    1.73245828230424e-06
24.7487449999986    1.59477487148189e-06    3.21373039911604e-15    1.15948241692753e-14    4.8159242690147e-15    1.02611907049409e-10    1.59487750301342e-06
25.1022984999985    1.38635650506366e-06    2.08079893096939e-14    1.02239301091402e-13    7.61641692827774e-16    8.66200327888244e-08    1.47297666166141e-06
25.4558519999985    6.71667856769389e-07    7.22419937504355e-14    1.01874959595989e-13    1.24599571146329e-15    7.15811173428912e-07    1.38747920556125e-06
25.8094054999984    8.05394950498337e-13    2.4731337819211e-14    1.78512348132248e-13    3.40919064705224e-16    1.36794478613057e-06    1.36794579511012e-06
26.1629589999983    6.33978571997393e-07    4.61914030646215e-15    1.62720787650804e-13    8.11858011940453e-17    7.14822598156505e-07    1.34880133757501e-06
26.5165124999982    1.18271556094052e-06    8.43689634327646e-14    1.27082141246375e-14    3.46823304924622e-15    8.96946239101415e-08    1.27241028539607e-06
26.8700659999982    1.17954308871393e-06    2.94232096524197e-15    4.18080748161084e-14    2.51536463968906e-15    2.53609095919822e-10    1.17979674507561e-06
27.2236194999981    1.08759415183438e-06    1.30122715706321e-13    2.01329012531181e-15    1.85496227136493e-14    6.89361165334969e-09    1.09448791417336e-06
27.577172999998    8.11175587314524e-07    3.30154502924248e-13    1.75970637227075e-14    8.36618303123377e-15    2.11239444691256e-07    1.02241538812353e-06
27.9307264999979    1.63539905031173e-07    3.67569688637367e-14    4.53578642325373e-13    5.84802391581008e-16    8.23047193565551e-07    9.86587589517137e-07
28.2842799999979    1.31278319534402e-07    2.1371366986947e-14    4.60450925835731e-13    3.39115189441228e-16    8.5161598373905e-07    9.8289478543486e-07
28.6378334999978    7.14086891567086e-07    1.43567118542705e-13    1.7598923675279e-13    2.74887380740142e-15    2.37202584330814e-07    9.51289798203129e-07
28.9913869999977    8.80782149826537e-07    2.83407549129075e-14    1.06429938318748e-13    2.23625834348959e-15    1.05643235814031e-08    8.91346610414892e-07
