#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
76.000000000002    4.82574812759158e-09    1.59538021276413e-11    1.05811230494393e-09    1.87438883881826e-11    1.31473515204159e-08    1.07513141179041e-09    2.01410410552576e-08
76.5000000000022    1.55556199412212e-08    1.29535141498834e-11    8.54805340106163e-10    2.09389416299938e-11    2.75616963197358e-09    4.95465230138475e-10    1.96959525992193e-08
77.0000000000025    1.84747734705738e-08    2.97622730153162e-11    1.36847201933071e-10    6.7591293109727e-11    5.68988256202661e-11    2.38240447982328e-10    1.90041135122345e-08
77.5000000000027    1.79250686651316e-08    4.57945560272194e-11    2.05801047357695e-10    4.30548172891421e-11    1.44093426731525e-11    6.42933581260646e-11    1.82984217866049e-08
78.000000000003    1.50229818831122e-08    3.1683912403644e-11    7.51516611030497e-10    1.07653007108962e-11    1.68433505465601e-09    1.52423534176775e-10    1.765370629609e-08
78.5000000000033    5.80507748379967e-09    5.91951131882782e-11    3.26819162612764e-10    2.04691427437589e-11    1.00463205026821e-08    9.65771361560878e-10    1.72236527665874e-08
79.0000000000035    3.40111216929236e-10    3.56553526964231e-11    7.52543224116578e-10    1.31535058551665e-11    1.52908633821724e-08    6.96081097616217e-10    1.71284077793861e-08
79.5000000000038    9.17226784802428e-09    3.26409820280857e-11    9.1739997600862e-10    1.06382476399871e-11    6.54976660463614e-09    2.6270292502252e-10    1.69454165833596e-08
80.000000000004    1.50816847170773e-08    3.77511178561515e-11    3.09569248364728e-10    3.03793982521408e-11    6.2355217601514e-10    3.6772681386064e-10    1.64506634714261e-08
80.5000000000043    1.56213202760343e-08    5.43030129575884e-11    1.44860550482533e-10    4.59471684020148e-11    1.63833033491191e-13    3.842200711457e-12    1.58704370416213e-08
81.0000000000045    1.44834093139809e-08    4.17783168865023e-11    1.54793661208971e-10    5.26224737561377e-11    2.32500331443304e-10    3.46914364946833e-10    1.53120184622227e-08
81.5000000000048    9.77184903519651e-09    5.7024919615357e-11    3.54153700050017e-10    2.30763196026587e-11    3.99338712228432e-09    6.42611757953675e-10    1.48421028547025e-08
82.000000000005    1.1831936854556e-09    4.44051018337104e-11    4.8000808985282e-10    1.89418367090551e-11    1.21184970010929e-08    7.83270295252997e-10    1.46283160101971e-08
82.5000000000053    3.03686928829132e-09    3.95554535518026e-11    6.58985986242469e-10    1.60854557467345e-11    1.0257050659078e-08    5.64193902910416e-10    1.45727407458208e-08
