#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
144.249827999949    4.84231267239819e-10    4.81124151909009e-10    3.51180009915399e-10    1.44288107245863e-10    1.52450035525901e-10    1.61327357183599e-09
144.603381499949    7.75768314651714e-10    3.64948344494275e-10    2.69361807080771e-10    1.62738041294132e-10    2.46326652780224e-11    1.59744917279891e-09
144.956934999949    9.15049553341342e-10    2.74897968788003e-10    2.05692316242533e-10    1.83397895981744e-10    4.66273956845266e-13    1.57950400831047e-09
145.310488499949    8.41128933305156e-10    3.19635150262422e-10    2.19721158079297e-10    1.7623275825224e-10    4.63384471130998e-12    1.56135184461043e-09
145.664041999948    5.93548369149662e-10    4.21848741431797e-10    3.11538686524867e-10    1.51722507068671e-10    6.61656738191541e-11    1.54482397799415e-09
146.017595499948    3.13339816715253e-10    5.05956285796361e-10    3.67524573677815e-10    1.36711944505403e-10    2.07850175984622e-10    1.53138279667945e-09
146.371148999948    2.68206286077083e-10    5.03435171566114e-10    3.79388210408493e-10    1.33597737608944e-10    2.3556653015938e-10    1.52019393582001e-09
146.724702499948    5.04281861703577e-10    4.38637755142812e-10    3.225167490304e-10    1.42029435211649e-10    1.00447745589582e-10    1.50791354667802e-09
147.078255999947    7.52214769752989e-10    3.24217736757582e-10    2.43193278882504e-10    1.61388707037398e-10    1.1843887173218e-11    1.49285837960369e-09
147.431809499947    8.45408482231529e-10    2.57850237866347e-10    1.9336834203116e-10    1.7944232933704e-10    1.70698002764285e-13    1.47624008946884e-09
147.785362999947    7.32819804754975e-10    3.24588953726191e-10    2.32483808029053e-10    1.61712603544236e-10    8.17598546045822e-12    1.45978115551491e-09
148.138916499947    4.93074006930643e-10    4.26182471937659e-10    3.06040593490295e-10    1.40761217172452e-10    7.90273471176715e-11    1.44508563664872e-09
148.492469999946    2.63197771186392e-10    4.80749158905554e-10    3.5768067976838e-10    1.31475051059885e-10    2.00067131568853e-10    1.43316979248906e-09
148.846023499946    2.82257413607193e-10    4.73640777620935e-10    3.45095517695326e-10    1.32187724272923e-10    1.89616250806069e-10    1.42279768400245e-09
149.199576999946    5.19329574692666e-10    3.91842454347561e-10    2.90776000659025e-10    1.425400988008e-10    6.64230742539424e-11    1.410911202754e-09
